"CIS";"CIP13";"CIP7";"NOM_CIP13";"statut";"action";"dateAction";"libelle";"agrement";"taux";"prixHorsHono";"prixTotal";"honoraires";"denomination";"dateAMM";"numAMMCE";"nomCIS";"numFamille";"type";"tri";"denomination_ss_labo";"nb_CIS";"unite";"contenance";"unite2";"unite_final"
"68485478";"3400928011299";"2801129";"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 175 MG/43,75 MG/200 MG CPR 100";"Présentation active";"Déclaration de commercialisation";2015-09-10;"flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s)";"oui";"65%";"52,19";"53,21";"1,02";"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 175 mg/43,75 mg/200 mg, comprime pellicule";"2014-12-12";"";"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 175 mg/43,75 mg/200 mg";"1213";"1";4;"LEVODOPA/CARBIDOPA/ENTACAPONE 175 mg/43,75 mg/200 mg, comprimé pelliculé";1;1;NA;100;100
"68488702";"3400938261370";"3826137";"GLIMEPIRIDE ZYDUS 4MG CPR 90";"Présentation active";"Déclaration de commercialisation";2008-10-20;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)";"oui";"65%";"16,02";"18,78";"2,76";"GLIMEPIRIDE ZYDUS 4 mg, comprime";"2007-11-12";"";"GLIMEPIRIDE ZYDUS 4 mg";"437";"1";14;"GLIMEPIRIDE 4 mg, comprimé";2;1;NA;90;90
"68488702";"3400938261202";"3826120";"GLIMEPIRIDE ZYDUS 4MG CPR 30";"Présentation active";"Déclaration de commercialisation";2008-07-09;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)";"oui";"65%";"5,50";"6,52";"1,02";"GLIMEPIRIDE ZYDUS 4 mg, comprime";"2007-11-12";"";"GLIMEPIRIDE ZYDUS 4 mg";"437";"1";14;"GLIMEPIRIDE 4 mg, comprimé";2;1;NA;30;30
"68489829";"3400930098721";"3009872";NA;"Présentation active";"Déclaration de commercialisation";2017-11-16;"plaquette(s) PVC PVDC aluminium de 30 capsule(s)";"oui";"30%";"10,61";"11,63";"1,02";"DUTASTERIDE EG 0,5 mg, capsule molle";"2017-07-28";"";"DUTASTERIDE EG 0,5 mg";"1308";"1";7;"DUTASTERIDE 0,5 mg, capsule molle";1;1;NA;30;30
"68490105";"3400936690349";"3669034";"OXYCONTIN LP 5MG CPR 28";"Présentation active";"Déclaration de commercialisation";2006-09-11;"plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s)";"oui";"65%";"5,09";"6,11";"1,02";"OXYCONTIN L.P. 5 mg, comprime pellicule a liberation prolongee";"2005-03-14";"";"OXYCONTIN L.P. 5 mg";"1190";"0";1;"OXYCONTIN L.P. 5 mg, comprimé pelliculé à libération prolongée";1;1;NA;28;28
"68491591";"3400930031353";"3003135";"CITALOPRAM BIOGARAN 20 MG CPR SEC 28";"Présentation active";"Déclaration de commercialisation";2016-01-11;"flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 28 comprimé(s)";"oui";"65%";"6,14";"7,16";"1,02";"CITALOPRAM BIOGARAN 20 mg, comprime pellicule secable";"2010-06-28";"";"CITALOPRAM BIOGARAN 20 mg";"283";"1";5;"CITALOPRAM 20 mg, comprimé pelliculé sécable";2;1;NA;28;28
"68491591";"3400922033167";"2203316";"CITALOPRAM BIOGARAN 20 MG CPR SEC 28";"Présentation active";"Déclaration de commercialisation";2013-04-02;"plaquette(s) thermoformée(s) PVC aluminium de 28 comprimé(s)";"oui";"65%";"6,14";"7,16";"1,02";"CITALOPRAM BIOGARAN 20 mg, comprime pellicule secable";"2010-06-28";"";"CITALOPRAM BIOGARAN 20 mg";"283";"1";5;"CITALOPRAM 20 mg, comprimé pelliculé sécable";2;1;NA;28;28
"68492540";"3400932608072";"3260807";NA;"Présentation active";"Déclaration de commercialisation";2012-08-13;"plaquette(s) thermoformée(s) PVC-aluminium de 100 comprimé(s)";"oui";"";"";"";"";"ALDACTONE 75 mg, comprime secable";"1982-12-27";"";"ALDACTONE 75 mg";"58";"0";1;"ALDACTONE 75 mg, comprimé sécable";2;1;NA;100;100
"68492540";"3400935125453";"3512545";"ALDACTONE 75MG CPR 30";"Présentation active";"Déclaration de commercialisation";2000-05-31;"plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)";"oui";"65%";"11,32";"12,34";"1,02";"ALDACTONE 75 mg, comprime secable";"1982-12-27";"";"ALDACTONE 75 mg";"58";"0";1;"ALDACTONE 75 mg, comprimé sécable";2;1;NA;30;30
"68493418";"3400921921045";"2192104";"PRAVASTATINE EVOLUGEN 10 MG CPR SEC 28";"Présentation active";"Déclaration de commercialisation";2012-08-27;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s)";"oui";"65%";"4,72";"5,74";"1,02";"PRAVASTATINE EVOLUGEN 10 mg, comprime pellicule secable";"2005-10-20";"";"PRAVASTATINE EVOLUGEN 10 mg";"379";"1";10;"PRAVASTATINE 10 mg, comprimé pelliculé sécable";1;1;NA;28;28
"68494783";"3400935866738";"3586673";"MIANSERINE BIOGARAN 10MG CPR 30";"Présentation active";"Déclaration de commercialisation";2003-06-18;"plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)";"oui";"65%";"2,15";"3,17";"1,02";"MIANSERINE BIOGARAN 10 mg, comprime pellicule";"2002-01-08";"";"MIANSERINE BIOGARAN 10 mg";"288";"1";3;"MIANSERINE 10 mg, comprimé pelliculé";1;1;NA;30;30
"68494908";"3400955900290";"5590029";NA;"Présentation active";"Déclaration de commercialisation";1996-11-19;"plaquette(s) polyamide aluminium PVC-aluminium de 50 gélule(s)";"oui";"";"";"";"";"TRANXENE 5 mg, gelule";"1989-09-28";"";"TRANXENE 5 mg";"1291";"0";1;"TRANXENE 5 mg, gélule";2;1;NA;50;50
"68494908";"3400937701297";"3770129";"TRANXENE 5 MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2007-06-18;"plaquette(s) polyamide aluminium PVC-Aluminium de 30 gélule(s)";"oui";"65%";"1,83";"2,85";"1,02";"TRANXENE 5 mg, gelule";"1989-09-28";"";"TRANXENE 5 mg";"1291";"0";1;"TRANXENE 5 mg, gélule";2;1;NA;30;30
"68497014";"3400938732955";"3873295";"CEFPODOXIME BIOGARAN ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/100 ML";"Présentation active";"Déclaration de commercialisation";2009-01-20;"1 flacon(s) polyéthylène haute densité (PEHD) de 100 ml avec fermeture de sécurité enfant avec seringue(s) pour administration orale polyéthylène polystyrène avec gobelet(s) doseur(s) polypropylène";"oui";"65%";"6,28";"7,30";"1,02";"CEFPODOXIME BIOGARAN ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable";"2008-07-30";"";"CEFPODOXIME BIOGARAN ENFANTS ET NOURRISSONS 40 mg/5 ml";"532";"1";4;"CEFPODOXIME ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable";2;1;"100ML";1;1
"68497014";"3400938732894";"3873289";"CEFPODOXIME BIOGARAN ENFANT ET NOURRISSON 40 MG/5 ML PDRE SUSP BUV 1/50 ML";"Présentation active";"Déclaration de commercialisation";2009-01-20;"1 flacon(s) polyéthylène haute densité (PEHD) de 50 ml avec fermeture de sécurité enfant avec seringue(s) pour administration orale polyéthylène polystyrène avec gobelet(s) doseur(s) polypropylène";"oui";"65%";"3,63";"4,65";"1,02";"CEFPODOXIME BIOGARAN ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable";"2008-07-30";"";"CEFPODOXIME BIOGARAN ENFANTS ET NOURRISSONS 40 mg/5 ml";"532";"1";4;"CEFPODOXIME ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable";2;1;"50ML";1;1
"68499809";"3400937776929";"3777692";"MICARDISPLUS 80 MG/12,5 MG CPR DISP 90";"Présentation active";"Déclaration de commercialisation";2007-10-16;"plaquette(s) thermoformée(s) polyamide aluminium PVC de 90 comprimé(s)";"oui";"65%";"19,07";"21,83";"2,76";"MICARDISPLUS 80 mg/12,5 mg, comprime";"2002-04-19";"EU/1/02/213";"MICARDISPLUS 80 mg/12,5 mg";"1126";"0";1;"MICARDISPLUS 80 mg/12,5 mg, comprimé";2;1;NA;90;90
"68499809";"3400937776868";"3777686";"MICARDISPLUS 80 MG/12,5 MG CPR DISP 30";"Présentation active";"Déclaration de commercialisation";2007-11-14;"plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s)";"oui";"65%";"6,45";"7,47";"1,02";"MICARDISPLUS 80 mg/12,5 mg, comprime";"2002-04-19";"EU/1/02/213";"MICARDISPLUS 80 mg/12,5 mg";"1126";"0";1;"MICARDISPLUS 80 mg/12,5 mg, comprimé";2;1;NA;30;30
"68500357";"3400937928007";"3792800";"AMLODIPINE ZYDUS 10 MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2007-08-22;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)";"oui";"65%";"4,76";"5,78";"1,02";"AMLODIPINE ZYDUS 10 mg, gelule";"2007-03-12";"";"AMLODIPINE ZYDUS 10 mg";"467";"1";19;"AMLODIPINE 10 mg, gélule";2;1;NA;30;30
"68500357";"3400937928175";"3792817";"AMLODIPINE ZYDUS 10 MG GELULE 90";"Présentation active";"Déclaration de commercialisation";2008-04-01;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s)";"oui";"65%";"13,30";"16,06";"2,76";"AMLODIPINE ZYDUS 10 mg, gelule";"2007-03-12";"";"AMLODIPINE ZYDUS 10 mg";"467";"1";19;"AMLODIPINE 10 mg, gélule";2;1;NA;90;90
"68501612";"3400941636509";"4163650";"MONTELUKAST CRISTERS 10 MG CPR 28";"Présentation active";"Déclaration de commercialisation";2016-05-03;"plaquette(s) thermoformée(s) polyamide PVC aluminium de 28 comprimé(s)";"oui";"65%";"13,84";"14,86";"1,02";"MONTELUKAST CRISTERS 10 mg, comprime pellicule";"2011-05-23";"";"MONTELUKAST CRISTERS 10 mg";"795";"1";9;"MONTELUKAST 10 mg, comprimé pelliculé";1;1;NA;28;28
"68504747";"3400922351445";"2235144";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 MG/12,5 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2014-09-24;"plaquette(s) PVC PVDC aluminium de 30 comprimé(s)";"oui";"65%";"4,57";"5,59";"1,02";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 mg/12,5 mg, comprime";"2012-06-15";"";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 mg/12,5 mg";"948";"1";5;"CANDESARTAN/HYDROCHLOROTHIAZIDE 16 mg/12,5 mg, comprimé";2;1;NA;30;30
"68504747";"3400922352046";"2235204";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 MG/12,5 MG CPR 90";"Présentation active";"Déclaration de commercialisation";2014-09-24;"plaquette(s) PVC PVDC aluminium de 90 comprimé(s)";"oui";"65%";"13,19";"15,95";"2,76";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 mg/12,5 mg, comprime";"2012-06-15";"";"CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 16 mg/12,5 mg";"948";"1";5;"CANDESARTAN/HYDROCHLOROTHIAZIDE 16 mg/12,5 mg, comprimé";2;1;NA;90;90
"68508795";"3400934748561";"3474856";"IMOVANE 7,5MG CPR SEC 14";"Présentation active";"Déclaration de commercialisation";1999-10-15;"plaquette(s) PVC-Aluminium de 14 comprimé(s)";"oui";"15%";"2,18";"3,20";"1,02";"IMOVANE 7,5 mg, comprime pellicule secable";"1984-12-10";"";"IMOVANE 7,5 mg";"275";"0";1;"IMOVANE 7,5 mg, comprimé pelliculé sécable";2;1;NA;14;14
"68508795";"3400932742066";"3274206";NA;"Présentation active";"Déclaration de commercialisation";1987-05-19;"plaquette(s) PVC-Aluminium de 20 comprimé(s)";"oui";"";"";"";"";"IMOVANE 7,5 mg, comprime pellicule secable";"1984-12-10";"";"IMOVANE 7,5 mg";"275";"0";1;"IMOVANE 7,5 mg, comprimé pelliculé sécable";2;1;NA;20;20
"68510337";"3400933473365";"3347336";"ODRIK 2MG GELULE 28";"Présentation active";"Déclaration de commercialisation";1993-02-19;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s)";"oui";"65%";"3,90";"4,92";"1,02";"ODRIK 2 mg, gelule";"1992-02-19";"";"ODRIK 2 mg";"662";"0";1;"ODRIK 2 mg, gélule";1;1;NA;28;28
"68512046";"3400935296177";"3529617";"BISOPROLOL BGR 5 MG CPR SEC 30";"Présentation active";"Déclaration de commercialisation";2009-10-20;"plaquette(s) PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"2,25";"3,27";"1,02";"BISOPROLOL BGR 5 mg, comprime pellicule secable";"2000-01-04";"";"BISOPROLOL BGR 5 mg";"449";"1";6;"BISOPROLOL 5 mg, comprimé pelliculé sécable";1;1;NA;30;30
"68512110";"3400939935799";"3993579";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50 MG/12,5 MG CPR 90";"Présentation active";"Déclaration de commercialisation";2010-03-03;"plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)";"oui";"65%";"13,19";"15,95";"2,76";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50 mg/12,5 mg, comprime pellicule";"2009-08-28";"";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50 mg/12,5 mg";"622";"1";17;"LOSARTAN/HYDROCHLOROTHIAZIDE 50 mg/12,5 mg, comprimé pelliculé";2;1;NA;90;90
"68512110";"3400939647678";"3964767";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50/12,5MG CPR 28";"Présentation active";"Déclaration de commercialisation";2010-03-03;"plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)";"oui";"65%";"4,27";"5,29";"1,02";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50 mg/12,5 mg, comprime pellicule";"2009-08-28";"";"LOSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 50 mg/12,5 mg";"622";"1";17;"LOSARTAN/HYDROCHLOROTHIAZIDE 50 mg/12,5 mg, comprimé pelliculé";2;1;NA;28;28
"68513842";"3400938747393";"3874739";"TRAMADOL RANBAXY LP 150 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2013-05-17;"plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"8,91";"9,93";"1,02";"TRAMADOL RANBAXY L.P. 150 mg, comprime a liberation prolongee";"2008-09-01";"";"TRAMADOL RANBAXY L.P. 150 mg";"699";"4";10;"TRAMADOL L.P. 150 mg, comprimé à libération prolongée";1;1;NA;30;30
"68519902";"3400938806229";"3880622";"CLOPIDOGREL ZENTIVA 75 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2009-10-07;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)";"oui";"65%";"11,76";"12,78";"1,02";"CLOPIDOGREL ZENTIVA 75 mg, comprime pellicule";"2008-07-16";"EU/1/08/465";"CLOPIDOGREL ZENTIVA 75 mg";"831";"1";26;"CLOPIDOGREL 75 mg, comprimé pelliculé";2;1;NA;30;30
"68519902";"3400938806397";"3880639";"CLOPIDOGREL ZENTIVA 75 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2009-10-05;"plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)";"oui";"65%";"11,76";"12,78";"1,02";"CLOPIDOGREL ZENTIVA 75 mg, comprime pellicule";"2008-07-16";"EU/1/08/465";"CLOPIDOGREL ZENTIVA 75 mg";"831";"1";26;"CLOPIDOGREL 75 mg, comprimé pelliculé";2;1;NA;30;30
"68522318";"3400949163458";"4916345";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 MG/25 MG CPR 90";"Présentation active";"Déclaration de commercialisation";2011-11-14;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)";"oui";"65%";"13,19";"15,95";"2,76";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 mg/25 mg, comprime pellicule";"2010-07-21";"";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 mg/25 mg";"851";"1";13;"VALSARTAN/HYDROCHLOROTHIAZIDE 160 mg/25 mg, comprimé pelliculé";2;1;NA;90;90
"68522318";"3400949162567";"4916256";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 MG/25 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2011-11-14;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)";"oui";"65%";"4,57";"5,59";"1,02";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 mg/25 mg, comprime pellicule";"2010-07-21";"";"VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ 160 mg/25 mg";"851";"1";13;"VALSARTAN/HYDROCHLOROTHIAZIDE 160 mg/25 mg, comprimé pelliculé";2;1;NA;30;30
"68523861";"3400930077672";"3007767";NA;"Présentation active";"Déclaration de commercialisation";2017-04-28;"plaquette(s) thermoformée(s) PVC-Aluminium de 24 comprimé(s)";"oui";"";"";"";"";"SILDENAFIL TEVA 50 mg, comprime pellicule";"2009-11-30";"EU/1/09/584";"SILDENAFIL TEVA 50 mg";"891";"1";13;"SILDENAFIL 50 mg, comprimé pelliculé";1;1;NA;24;24
"68526081";"3400939370613";"3937061";"OLANZAPINE EG 7,5 MG CPR 28";"Présentation active";"Déclaration de commercialisation";2011-09-28;"plaquette(s) formée(s) à froid aluminium de 28 comprimé(s)";"oui";"65%";"14,14";"15,16";"1,02";"OLANZAPINE EG 7,5 mg, comprime pellicule";"2009-05-04";"";"OLANZAPINE EG 7,5 mg";"704";"1";8;"OLANZAPINE 7,5 mg, comprimé pelliculé";1;1;NA;28;28
"68527443";"3400935823274";"3582327";"IBUPROFENE MYLAN 200MG CPR ENR 30";"Présentation active";"Déclaration de commercialisation";2002-04-05;"plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)";"oui";"65%";"1,34";"2,36";"1,02";"IBUPROFENE MYLAN 200 mg, comprime enrobe";"2001-12-27";"";"IBUPROFENE MYLAN 200 mg";"243";"1";10;"IBUPROFENE 200 mg, comprimé enrobé";1;1;NA;30;30
"68528029";"3400936716346";"3671634";"FLUCONAZOLE ARROW 50 MG GELULE 7";"Présentation active";"Déclaration de commercialisation";2012-07-13;"plaquette(s) PVC-Aluminium de 7 gélule(s)";"oui";"65%";"13,55";"14,57";"1,02";"FLUCONAZOLE ARROW 50 mg, gelule";"2005-03-31";"";"FLUCONAZOLE ARROW 50 mg";"195";"1";2;"FLUCONAZOLE 50 mg, gélule";1;1;NA;7;7
"68528958";"3400936743489";"3674348";"BROMAZEPAM ZENTIVA 6MG CPR SEC 30";"Présentation active";"Déclaration de commercialisation";2005-11-03;"plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"1,69";"2,71";"1,02";"BROMAZEPAM ZENTIVA 6 mg, comprime quadrisecable";"2003-08-05";"";"BROMAZEPAM ZENTIVA 6 mg";"270";"1";10;"BROMAZEPAM 6 mg, comprimé quadrisécable";1;1;NA;30;30
"68529113";"3400926650636";"2665063";"TOLURA 80 MG GÉ CPR 30";"Présentation active";"Déclaration de commercialisation";2013-12-12;"plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"4,57";"5,59";"1,02";"TOLURA 80 mg, comprime";"2010-06-04";"EU/1/10/632";"TOLURA 80 mg";"941";"1";18;"TOLURA 80 mg, comprimé";2;1;NA;30;30
"68529113";"3400926650865";"2665086";"TOLURA 80 MG GÉ CPR 90";"Présentation active";"Déclaration de commercialisation";2013-12-12;"plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)";"oui";"65%";"13,19";"15,95";"2,76";"TOLURA 80 mg, comprime";"2010-06-04";"EU/1/10/632";"TOLURA 80 mg";"941";"1";18;"TOLURA 80 mg, comprimé";2;1;NA;90;90
"68529120";"3400957366513";"5736651";NA;"Présentation active";"Déclaration de commercialisation";2010-07-02;"10 ampoule(s) en verre de 1 ml";"oui";"";"";"";"";"MIDAZOLAM ACCORD 5 mg/ml, solution injectable";"2008-12-05";"";"MIDAZOLAM ACCORD 5 mg/ml";"357";"1";2;"MIDAZOLAM 5 mg/ml, solution injectable";2;10;"1ml";1;10
"68529120";"3400957366742";"5736674";NA;"Présentation active";"Déclaration de commercialisation";2010-07-02;"10 ampoule(s) en verre de 10 ml";"oui";"";"";"";"";"MIDAZOLAM ACCORD 5 mg/ml, solution injectable";"2008-12-05";"";"MIDAZOLAM ACCORD 5 mg/ml";"357";"1";2;"MIDAZOLAM 5 mg/ml, solution injectable";2;10;"10ml";1;10
"68529686";"3400937392082";"3739208";"LISINOPRIL EG 5 MG CPR SEC 84";"Présentation active";"Déclaration de commercialisation";2012-07-20;"plaquette(s) PVC-Aluminium de 84 comprimé(s)";"oui";"65%";"8,92";"11,68";"2,76";"LISINOPRIL EG 5 mg, comprime secable";"2002-09-23";"";"LISINOPRIL EG 5 mg";"98";"1";4;"LISINOPRIL 5 mg, comprimé sécable";2;1;NA;84;84
"68529686";"3400936025158";"3602515";"LISINOPRIL EG 5MG CPR 28";"Présentation active";"Déclaration de commercialisation";2012-10-10;"plaquette(s) PVC-Aluminium de 28 comprimé(s)";"oui";"65%";"3,28";"4,30";"1,02";"LISINOPRIL EG 5 mg, comprime secable";"2002-09-23";"";"LISINOPRIL EG 5 mg";"98";"1";4;"LISINOPRIL 5 mg, comprimé sécable";2;1;NA;28;28
"68531000";"3400921899122";"2189912";NA;"Présentation active";"Déclaration de commercialisation";2012-03-02;"1 flacon(s) en verre";"oui";"";"";"";"";"POTACTASOL 4 mg, poudre pour solution a diluer pour perfusion";"2011-01-06";"EU/1/10/660";"POTACTASOL 4 mg";"987";"1";2;"POTACTASOL 4 mg, poudre pour solution à diluer pour perfusion";1;1;NA;1;1
"68537633";"3400927406232";"2740623";"RAMIPRIL KRKA 10 MG CPR 90";"Présentation active";"Déclaration de commercialisation";2013-10-08;"plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)";"oui";"65%";"13,19";"15,95";"2,76";"RAMIPRIL KRKA 10 mg, comprime";"2013-07-17";"";"RAMIPRIL KRKA 10 mg";"382";"1";11;"RAMIPRIL 10 mg, comprimé";2;1;NA;90;90
"68537633";"3400927405921";"2740592";"RAMIPRIL KRKA 10 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2013-10-08;"plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"4,57";"5,59";"1,02";"RAMIPRIL KRKA 10 mg, comprime";"2013-07-17";"";"RAMIPRIL KRKA 10 mg";"382";"1";11;"RAMIPRIL 10 mg, comprimé";2;1;NA;30;30
"68538895";"3400939030333";"3903033";"PANTOPRAZOLE EG 40MG CPR 7";"Présentation active";"Déclaration de commercialisation";2009-05-08;"plaquette(s) aluminium de 7 comprimé(s)";"oui";"65%";"1,76";"2,78";"1,02";"PANTOPRAZOLE EG 40 mg, comprime gastro-resistant";"2008-11-18";"";"PANTOPRAZOLE EG 40 mg";"615";"1";12;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;7;7
"68538895";"3400939030562";"3903056";"PANTOPRAZOLE EG 40MG CPR 14";"Présentation active";"Déclaration de commercialisation";2009-05-08;"plaquette(s) aluminium de 14 comprimé(s)";"oui";"65%";"3,39";"4,41";"1,02";"PANTOPRAZOLE EG 40 mg, comprime gastro-resistant";"2008-11-18";"";"PANTOPRAZOLE EG 40 mg";"615";"1";12;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;14;14
"68538895";"3400939030623";"3903062";"PANTOPRAZOLE EG 40MG CPR 28";"Présentation active";"Déclaration de commercialisation";2009-05-08;"plaquette(s) aluminium de 28 comprimé(s)";"oui";"65%";"6,74";"7,76";"1,02";"PANTOPRAZOLE EG 40 mg, comprime gastro-resistant";"2008-11-18";"";"PANTOPRAZOLE EG 40 mg";"615";"1";12;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;28;28
"68541172";"3400930046555";"3004655";NA;"Présentation active";"Déclaration de commercialisation";2017-01-16;"plaquette(s) PVC polychlortrifluoroéthylène aluminium de 30 comprimé(s)";"oui";"65%";"39,92";"40,94";"1,02";"QUETIAPINE ZENTIVA LP 400 mg, comprime a liberation prolongee";"2016-04-06";"";"QUETIAPINE ZENTIVA LP 400 mg";"1227";"1";14;"QUETIAPINE 400 mg, comprimé à libération prolongée";2;1;NA;30;30
"68541172";"3400930046579";"3004657";NA;"Présentation active";"Déclaration de commercialisation";2017-01-16;"plaquette(s) PVC polychlortrifluoroéthylène aluminium de 60 comprimé(s)";"oui";"65%";"77,04";"78,06";"1,02";"QUETIAPINE ZENTIVA LP 400 mg, comprime a liberation prolongee";"2016-04-06";"";"QUETIAPINE ZENTIVA LP 400 mg";"1227";"1";14;"QUETIAPINE 400 mg, comprimé à libération prolongée";2;1;NA;60;60
"68546034";"3400937559638";"3755963";"AMLODIPINE ARROW GENERIQUES 10 MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2010-04-26;"flacon(s) polyéthylène haute densité (PEHD) de 30 gélule(s)";"oui";"65%";"4,76";"5,78";"1,02";"AMLODIPINE ARROW GENERIQUES 10 mg, gelule";"2006-05-31";"";"AMLODIPINE ARROW GENERIQUES 10 mg";"467";"1";5;"AMLODIPINE 10 mg, gélule";2;1;NA;30;30
"68546034";"3400937559409";"3755940";"AMLODIPINE ARROW GENERIQUES 10MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2008-06-26;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s)";"oui";"65%";"4,76";"5,78";"1,02";"AMLODIPINE ARROW GENERIQUES 10 mg, gelule";"2006-05-31";"";"AMLODIPINE ARROW GENERIQUES 10 mg";"467";"1";5;"AMLODIPINE 10 mg, gélule";2;1;NA;30;30
